created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Aug 19 17:44:07 +0000 2023;1692955619035320599;"Malam ini Solo banyak seklai pengendara motor 2tak yang norak, geber² motor dijalanan, mereka mengarah ke Solobaru dan seperti biasa tidak terlihat aparat yg berpatroli. cc @gibran_tweet @PolisiSukoharjo @POLRESTASURAKAR @Polresta_Solo";0;0;0;0;in;260130035;1692955619035320599;GajahBijaksana;https://twitter.com/GajahBijaksana/status/1692955619035320599
Sat Aug 19 17:43:16 +0000 2023;1692955404383445264;"@HusinShihab @ganjarpranowo @gibran_tweet OOO,,, rupanya itu tujuannya,,,";0;0;0;1;in;1317035754371969027;1692815700010950780;masabudi5791;https://twitter.com/masabudi5791/status/1692955404383445264
Sat Aug 19 17:42:21 +0000 2023;1692955174816649273;"@HusinShihab @ganjarpranowo @gibran_tweet Sampai dengan saat ini saya masih trauma kalau mendengar kata 1.melesat 2.meroket 3.merakyat 4.dekat dengan rakyat 5.turun kebawah..  6.partai wong cilik Omong kosong itu kita cukupkan di 2023 saja ,kedunguan yang berkelanjutan itu bahaya buat keberlangsungan bangsa ini.";0;0;0;0;in;1460173460458541056;1692815700010950780;vbro_w;https://twitter.com/vbro_w/status/1692955174816649273
Sat Aug 19 17:41:42 +0000 2023;1692955008424345764;"Cc Mas Wali @gibran_tweet";0;0;0;1;in;1067415538438033409;1692955008424345764;budi_anwirra;https://twitter.com/budi_anwirra/status/1692955008424345764
Sat Aug 19 17:41:02 +0000 2023;1692954840778125318;"@yennywahid @gibran_tweet Petugas Parkir bertugas Menjaga, mengamankan dan mengatur keluar masuk bagi yang punya Kendaraan, Petugas Partai menjaga dan Mengamankan bagi yang Punya ?";0;0;0;0;in;2568973453;1692479435939987841;Enopaduka;https://twitter.com/Enopaduka/status/1692954840778125318
Sat Aug 19 17:40:01 +0000 2023;1692954585395298808;"@sigitmawardi @SiYuwono162 @gibran_tweet Semua yg maju calon pasti suratnya Di Tugaskan Oleh partai... sesuai partainya. Artinya semua itu petugas partai yg membawa ideologi partai masing2";0;0;0;0;in;1529017642610065408;1692502455085568493;Ajib20293663;https://twitter.com/Ajib20293663/status/1692954585395298808
Sat Aug 19 17:39:29 +0000 2023;1692954451924205586;"@gibran_tweet Tenang mas Bro. Sesuk garek gawe partai anyar wae: PDIPWK (Partai Demokrasi Indonesia Perjuangane Wong Ketlisut)🤣👍";0;0;0;1;in;1488067619768856584;1692852131756495231;Googahati;https://twitter.com/Googahati/status/1692954451924205586
Sat Aug 19 17:38:27 +0000 2023;1692954190136660249;"@M_Zulfan_Z @ulinyusron @gibran_tweet IDEALNYA RK-GP....TP YG REALISTIS MMG GP-RK.";0;0;0;0;in;212950553;1692811349028651231;HendyKerist;https://twitter.com/HendyKerist/status/1692954190136660249
Sat Aug 19 17:37:40 +0000 2023;1692953995629953316;"@gibran_tweet agak serem cara berpolitiknya boruto ini";0;0;0;0;in;1285895824321335297;1692852131756495231;michoputra_;https://twitter.com/michoputra_/status/1692953995629953316
Sat Aug 19 17:37:28 +0000 2023;1692953943780078054;"@HusinShihab @ganjarpranowo @gibran_tweet Kejauhan sih bahas capres cawapres. Belajar legal standing aja dulu";0;0;0;0;in;1597696614713282560;1692815700010950780;jubirdesa;https://twitter.com/jubirdesa/status/1692953943780078054
