created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Jan 31 20:43:40 +0000 2024;1752794802759114929;"@asumsico Mundur kok kurang 2 bln";0;0;0;0;in;238931213;1752591088039420030;segomakwut;https://twitter.com/segomakwut/status/1752794802759114929
Wed Jan 31 20:42:30 +0000 2024;1752794507178098777;"@KompasTV alhamdulillah prof akhirnya resmi mundur, tenang prof doa rakyat sllu menyertai smoga nanti keihklasannya diganti dgn yg lebih dari ini";0;0;0;0;in;1713043758143709184;1752589463077937356;rfqaliyah93100;https://twitter.com/rfqaliyah93100/status/1752794507178098777
Wed Jan 31 20:42:09 +0000 2024;1752794418975744280;"@RafliTar14 @S_AshelJKT48 @gitartua24 @Ashelytic Mundur wir saingan kita😃🔥";0;0;0;0;in;1715841876668923904;1752605448686207138;manusiaaajaaaa;https://twitter.com/manusiaaajaaaa/status/1752794418975744280
Wed Jan 31 20:41:11 +0000 2024;1752794176104911253;"@TeddGus @mohmahfudmd @ganjarpranowo Lalu Prabowo kapan mundur dari jabatan menhan? 🙄";0;0;0;0;in;1047423633579171840;1752640738326958202;DenySibuea;https://twitter.com/DenySibuea/status/1752794176104911253
Wed Jan 31 20:40:59 +0000 2024;1752794126469538158;"Mahfud MD Disindir Terlambat Mundur, Drajad Wibowo Singgung Sikap Oposisi saat Masih Jabat Menteri   https://t.co/aziy4EUgar via @tribunnews";0;0;0;0;in;142305302;1752794126469538158;tribunmedan;https://twitter.com/tribunmedan/status/1752794126469538158
Wed Jan 31 20:39:40 +0000 2024;1752793792850329763;"@tvOneNews Lebih baik mundur sekarang dari pada gak mau mundur";0;0;0;0;in;1714429503613935616;1752679709815775305;SNgedumel48130;https://twitter.com/SNgedumel48130/status/1752793792850329763
Wed Jan 31 20:37:48 +0000 2024;1752793323906232730;"Mahfud MD mundur. Deputy KSP juga mundur. SMI sebut ambang batas moralitas. Risma tak lagi diajak Ratas. De javu '98?! 🤔😡";0;0;0;3;in;34231385;1752793323906232730;Iyan_KH;https://twitter.com/Iyan_KH/status/1752793323906232730
Wed Jan 31 20:37:40 +0000 2024;1752793291643568366;"@NataliusPigai2 Ternyata benar 😀😀😀, trs junjunganmu kapan mundur ? Masa sih tdk mundur lbh baik drpd terlambat ? https://t.co/kj1US6JAlS";0;0;0;0;in;1374604567;1752595298713817099;andi_hpattera;https://twitter.com/andi_hpattera/status/1752793291643568366
Wed Jan 31 20:37:35 +0000 2024;1752793269673877752;"seharusnya sejak pertama kali diumumkan menjadi cawapres, prof Mahfud MD sudah menyadari bahwa nama MD di belakangnya itu maksudnya Mundur Dulu... eh baru sadar sekarang, telat prof!";0;1;0;1;in;113894509;1752793269673877752;tatagibrig;https://twitter.com/tatagibrig/status/1752793269673877752
Wed Jan 31 20:36:25 +0000 2024;1752792974407487805;"@jualgelar @sniperruben45 @Mantanmontir22 @cobeh2022 Lu hrus bedain mana nyinyir yang ga berdasarkan fakta Mana yg masih opini Kontraproduktif dsb.  Skrg tinggal lu counter aja contohnya kayak: Bener BANSOS dari APBN? Bener kan prabowo belum mundur jadi menhan? Jokowi blm mundur dr presiden tp kemana mana promosiin 02 scr halus?";0;1;0;0;in;864457836;1752493634539372761;boosterxyshwka;https://twitter.com/boosterxyshwka/status/1752792974407487805
Wed Jan 31 20:35:17 +0000 2024;1752792691275125217;"Melalui saran untuk mundur dari jabatan publik demi menghindari godaan, Pak Ganjar-Prof Mahfud menunjukkan keseriusannya terhadap 3tika dan Moral. Ganjar Pranowo, terbukti mensejahterakan @aqilizer  #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/PkNWcnKYvo";0;0;0;0;in;1690190056949268481;1752792691275125217;zilalfaisal;https://twitter.com/zilalfaisal/status/1752792691275125217
Wed Jan 31 20:34:40 +0000 2024;1752792536106910082;"open vcs dan konten pribadi dijamin amanah dan puas real no tipu tipu bisa sekarang wa aja 082184658113 #vcs tidur mundur kades lpdp mengundurkan diri https://t.co/adqdJ13HuT";0;1;3;7;in;1723221516492656640;1752792536106910082;nina_dia;https://twitter.com/nina_dia/status/1752792536106910082
Wed Jan 31 20:34:08 +0000 2024;1752792402333716651;"@CommuterLine @TfJakarta @perkeretaapian Estimasi mulu lu di kerjain kagak ..kalo ga sanggup mending pemangku jabatan mundur ..";0;0;0;0;in;1588936640428670976;1752678922901491853;OctaRolando;https://twitter.com/OctaRolando/status/1752792402333716651
Wed Jan 31 20:33:12 +0000 2024;1752792167054192854;"@ferrykoto Setuju Uda. Apalg kalau melihat sepak terjangnya selama kampanye yg kerap mengkritik Pemeringahan Pak Jokowi...ya sebaiknya mundur sedari awal. Seorg Menteri itu hrs loyal dan dpt dipercaya sm Presiden, bkn malah jd oposan Presiden dr dlm Kabinet.";0;0;0;0;in;998800626816499712;1752504167737045066;BeBuzzerNKRI;https://twitter.com/BeBuzzerNKRI/status/1752792167054192854
Wed Jan 31 20:32:50 +0000 2024;1752792073143812499;"@fadlizon Jgn Lupa Ingat prabowo kenapa tdk mundur 😁";0;0;0;0;in;1649350539644407808;1752625678305112415;arlan199919;https://twitter.com/arlan199919/status/1752792073143812499
Wed Jan 31 20:32:32 +0000 2024;1752791999353323762;"Pikiran dan pilihan ku, mundur alon alon maseee";0;0;0;1;in;1113986975931875328;1752791999353323762;ooopalll;https://twitter.com/ooopalll/status/1752791999353323762
Wed Jan 31 20:31:08 +0000 2024;1752791647128285403;"@ganjarpranowo @Jayanegara_5555 @mohmahfudmd Sudah lama saya beri masukan Pak Jokowi,spy semua menteri yg ikut pileg dan pilpres diwajibkan mundur saat menjadi calon tetap,tapi saran saya dicuekin";0;0;0;0;in;278039207;1752613788002721961;Megatop99;https://twitter.com/Megatop99/status/1752791647128285403
Wed Jan 31 20:30:58 +0000 2024;1752791602584772971;"@fadlizon Hhaa..yang mundur aja tidak peduli dgn narasimu.";0;0;0;0;in;2583622760;1752625678305112415;bongkarbatam;https://twitter.com/bongkarbatam/status/1752791602584772971
Wed Jan 31 20:27:44 +0000 2024;1752790793012809935;"@KompasTV 🤣🤣🤣🤣 jangan mundur pak... Jabatan kok sampai kalah sama ego.. Jangan di turutin Omongannya ganjar... Kan Bpk dah tau kalo dia jd orang suruhan.. 🤣🤣🤣 petugas partai";0;0;0;0;in;1644791301446172672;1752660015981396325;madfajar491824;https://twitter.com/madfajar491824/status/1752790793012809935
Wed Jan 31 20:25:54 +0000 2024;1752790328174895153;"@TeddGus @ganjarpranowo Jokowi gak mundur waktu pilpres 2019. Sekarang ditunggu, kapan Jokowi Cuti? Sudah dapat ijin belum dari Presiden?";0;0;0;1;in;1548369686676783104;1752635775693492523;AsliLanang2;https://twitter.com/AsliLanang2/status/1752790328174895153
Wed Jan 31 20:24:52 +0000 2024;1752790068404871674;"@Fahrihamzah Kalo pengen satu putaran ya simpel saja, suruh mundur itu Paslon 02";0;0;0;0;in;1299363715142135808;1752638706761306213;dumbassnerdie;https://twitter.com/dumbassnerdie/status/1752790068404871674
Wed Jan 31 20:23:40 +0000 2024;1752789767065153963;"Pak Mahfud MD mundur, Prabowo kapan?";0;0;0;0;in;1117524952092033024;1752789767065153963;BaGGioSastro;https://twitter.com/BaGGioSastro/status/1752789767065153963
Wed Jan 31 20:22:54 +0000 2024;1752789575779705329;"Berita di tipi ktnya "Mahfud RESMI MUNDUR"- Resmi apaan? Msh  "ti-nanti" doang... #mahfudmdmundurlah #prabowogibranmenangsatuputaran #catatansemusim #mahfudmundurkabinet";0;0;0;0;in;1644967505520373762;1752789575779705329;catatansemusim;https://twitter.com/catatansemusim/status/1752789575779705329
